age,goal_time_minutes,goal_distance_km,experience_encoded,race_terrain_encoded,weeks_of_training,avg_weekly_miles_last_12w,peak_weekly_miles,avg_training_pace_min_per_mile,longest_run_miles,num_runs_20_plus,pct_miles_road,pct_miles_trail,pct_miles_track,adherence_pct,days_to_race,negative_sentiment_rate,actual_finish_time_minutes,met_goal
44.0,95.0,10.0,0.0,0.0,12.0,14.85,17.54,11.145,9.03,0.0,81.76,3.75,14.49,83.86,23.0,0.0213,95.9,1.0
52.0,156.0,21.0975,1.0,0.0,13.0,32.97,37.56,8.688,8.19,0.0,66.21,28.65,5.14,96.59,38.0,0.2324,166.13,1.0
53.0,142.0,21.0975,1.0,0.0,17.0,28.85,34.86,9.457,14.53,0.0,55.09,32.82,12.1,71.0,35.0,0.5889,139.76,1.0
43.0,25.0,5.0,2.0,0.0,7.0,16.23,22.24,7.791,8.67,0.0,83.57,10.78,5.64,100.0,76.0,0.2023,32.81,0.0
41.0,286.0,42.195,1.0,0.0,17.0,30.72,40.65,8.119,13.37,0.0,51.96,27.98,20.06,99.3,34.0,0.0323,294.72,1.0
33.0,327.0,42.195,1.0,0.0,15.0,33.76,43.17,8.85,15.45,2.0,61.79,25.56,12.65,90.8,63.0,0.1686,281.4,1.0
37.0,58.0,10.0,1.0,0.0,11.0,14.66,16.42,10.323,6.41,0.0,78.93,14.58,6.49,66.37,26.0,0.3801,67.63,0.0
37.0,29.0,5.0,1.0,0.0,12.0,8.45,14.05,9.71,7.69,0.0,74.92,6.03,19.05,72.01,63.0,0.2707,29.7,1.0
23.0,41.0,10.0,1.0,0.0,8.0,12.78,19.37,9.05,7.39,0.0,42.64,44.36,13.0,88.05,89.0,0.2028,53.58,0.0
53.0,129.0,21.0975,0.0,0.0,15.0,27.05,40.14,9.394,10.74,0.0,54.54,43.53,1.93,85.82,22.0,0.3649,152.48,0.0
27.0,86.0,10.0,0.0,0.0,13.0,17.13,19.72,12.313,6.12,0.0,53.73,25.6,20.67,85.7,31.0,0.1201,90.2,1.0
24.0,165.0,21.0975,1.0,0.0,13.0,29.87,39.89,8.969,8.44,0.0,73.31,23.45,3.24,57.4,89.0,0.338,163.3,1.0
49.0,217.0,42.195,1.0,0.0,23.0,34.47,44.44,8.494,17.6,2.0,89.95,6.3,3.74,76.71,29.0,0.0146,252.43,0.0
44.0,316.0,42.195,2.0,0.0,20.0,44.52,60.27,6.5,15.43,0.0,57.75,20.07,22.18,53.06,84.0,0.1469,250.73,1.0
25.0,83.0,10.0,0.0,0.0,10.0,15.41,21.64,10.366,9.3,0.0,80.36,5.74,13.91,82.51,89.0,0.2112,89.99,0.0
43.0,45.0,5.0,0.0,0.0,12.0,15.74,20.12,9.771,5.72,0.0,54.69,28.51,16.8,81.51,52.0,0.2247,44.61,1.0
45.0,70.0,10.0,1.0,1.0,16.0,19.33,25.17,10.794,9.29,0.0,74.92,19.89,5.19,85.14,45.0,0.0675,82.82,0.0
47.0,191.0,21.0975,0.0,0.0,20.0,25.87,32.71,10.14,13.71,0.0,85.6,8.24,6.16,96.43,88.0,0.1625,188.55,1.0
32.0,111.0,21.0975,0.0,0.0,20.0,30.06,37.37,9.27,13.14,0.0,49.22,32.2,18.58,88.44,30.0,0.463,131.44,0.0
24.0,204.0,21.0975,0.0,0.0,20.0,35.56,39.53,10.058,14.38,0.0,67.5,26.13,6.37,77.0,25.0,0.1056,199.42,1.0
44.0,199.0,42.195,2.0,0.0,19.0,43.56,61.31,6.5,17.77,3.0,47.38,29.52,23.09,85.33,56.0,0.1054,192.85,1.0
53.0,187.0,21.0975,2.0,0.0,16.0,39.09,48.45,7.059,15.23,0.0,53.56,26.77,19.67,80.89,29.0,0.0709,167.79,1.0
29.0,28.0,5.0,1.0,0.0,13.0,15.58,24.51,9.446,6.05,0.0,60.92,25.18,13.89,68.33,38.0,0.3531,32.75,1.0
44.0,251.0,42.195,1.0,0.0,17.0,24.58,28.32,9.653,19.24,3.0,78.82,3.38,17.8,92.31,90.0,0.2406,251.98,1.0
39.0,332.0,42.195,1.0,2.0,19.0,47.08,53.38,8.271,20.94,1.0,51.45,31.07,17.48,88.54,85.0,0.4001,260.27,1.0
44.0,27.0,5.0,0.0,0.0,14.0,15.11,24.33,10.712,5.98,0.0,78.13,3.88,17.99,100.0,37.0,0.0693,30.07,0.0
55.0,355.0,42.195,1.0,0.0,19.0,48.83,57.7,8.184,12.47,4.0,83.94,13.75,2.31,87.94,79.0,0.1734,288.78,1.0
23.0,166.0,21.0975,1.0,1.0,16.0,26.26,29.18,8.3,10.83,0.0,60.77,31.31,7.92,68.67,40.0,0.0762,157.26,1.0
22.0,81.0,10.0,0.0,0.0,14.0,23.38,30.56,9.834,10.96,0.0,42.45,34.75,22.8,78.79,55.0,0.067,81.39,1.0
27.0,226.0,42.195,1.0,2.0,20.0,25.37,33.2,7.557,20.36,2.0,49.03,44.69,6.28,84.45,86.0,0.1064,236.28,1.0
36.0,67.0,10.0,0.0,1.0,15.0,19.58,26.33,10.671,8.8,0.0,48.19,48.23,3.57,86.14,49.0,0.1085,70.81,1.0
48.0,25.0,5.0,0.0,0.0,14.0,11.31,14.72,10.038,8.2,0.0,69.32,14.15,16.53,86.26,67.0,0.16,32.4,0.0
45.0,55.0,10.0,1.0,0.0,13.0,25.73,31.29,7.589,9.09,0.0,66.47,32.07,1.46,80.72,58.0,0.2076,60.35,0.0
32.0,121.0,21.0975,0.0,0.0,14.0,28.86,36.86,12.3,8.95,0.0,60.23,29.12,10.64,77.95,40.0,0.1381,154.09,0.0
25.0,49.0,10.0,0.0,0.0,8.0,18.85,28.98,10.692,6.77,0.0,60.56,24.14,15.3,78.6,27.0,0.0699,61.16,0.0
45.0,80.0,10.0,2.0,0.0,10.0,21.18,29.78,7.725,11.71,0.0,54.51,21.03,24.47,91.98,34.0,0.3542,79.45,1.0
55.0,49.0,10.0,1.0,0.0,13.0,20.29,32.08,8.092,8.46,0.0,77.8,18.72,3.48,98.36,46.0,0.3455,57.46,0.0
50.0,129.0,21.0975,0.0,1.0,18.0,26.65,33.31,9.423,14.19,0.0,37.91,43.42,18.66,100.0,37.0,0.0077,153.12,0.0
36.0,53.0,10.0,0.0,1.0,15.0,11.08,15.93,10.581,8.69,0.0,42.26,36.99,20.75,91.81,23.0,0.0681,70.0,0.0
35.0,22.0,5.0,0.0,0.0,8.0,9.67,14.79,10.96,8.3,0.0,58.75,20.62,20.63,66.73,62.0,0.1043,28.8,0.0
40.0,206.0,42.195,1.0,0.0,12.0,24.5,29.59,9.181,17.02,3.0,81.69,0.0,18.31,64.94,47.0,0.0215,238.46,1.0
25.0,383.0,42.195,0.0,0.0,16.0,55.93,68.86,7.693,12.59,2.0,93.85,5.02,1.14,90.88,87.0,0.2496,276.46,1.0
49.0,133.0,21.0975,1.0,0.0,11.0,26.29,30.67,8.834,14.3,0.0,62.13,17.25,20.62,100.0,42.0,0.4145,151.46,0.0
43.0,38.0,5.0,1.0,0.0,14.0,9.55,15.05,10.906,8.53,0.0,44.66,35.36,19.98,81.43,37.0,0.4781,40.07,1.0
54.0,91.0,10.0,0.0,0.0,11.0,25.69,36.4,9.404,6.86,0.0,75.14,22.51,2.35,84.36,72.0,0.434,90.71,1.0
22.0,42.0,10.0,0.0,2.0,15.0,16.46,19.27,10.92,8.97,0.0,65.84,13.3,20.87,100.0,28.0,0.097,61.74,0.0
30.0,76.0,10.0,0.0,0.0,15.0,16.37,20.21,10.673,10.44,0.0,68.05,9.67,22.28,100.0,39.0,0.2279,77.08,1.0
37.0,122.0,21.0975,0.0,0.0,18.0,21.62,25.35,11.511,13.55,0.0,96.68,2.65,0.67,69.37,84.0,0.2255,140.73,0.0
24.0,125.0,21.0975,0.0,0.0,19.0,23.98,31.01,9.877,12.81,0.0,75.09,8.47,16.44,94.56,56.0,0.3222,156.37,1.0
33.0,107.0,21.0975,0.0,2.0,10.0,22.49,33.71,10.341,14.8,0.0,50.56,29.94,19.5,56.28,86.0,0.3346,124.77,0.0
49.0,293.0,42.195,0.0,0.0,19.0,39.03,44.88,10.541,17.42,4.0,66.95,24.25,8.81,66.72,80.0,0.0839,271.57,1.0
22.0,312.0,42.195,0.0,0.0,15.0,51.26,66.08,9.438,15.96,4.0,62.15,22.2,15.65,73.95,85.0,0.0805,233.6,1.0
37.0,21.0,5.0,2.0,1.0,14.0,6.69,10.35,8.149,4.05,0.0,62.79,33.2,4.01,84.6,27.0,0.1165,30.95,0.0
54.0,29.0,5.0,0.0,0.0,13.0,17.95,22.51,10.843,4.6,0.0,64.91,23.18,11.91,85.52,35.0,0.3959,33.29,0.0
55.0,98.0,21.0975,0.0,0.0,15.0,30.47,34.49,10.635,9.67,0.0,87.74,5.52,6.74,79.67,42.0,0.0382,116.21,1.0
34.0,40.0,5.0,0.0,1.0,14.0,6.97,10.87,11.11,8.28,0.0,53.16,28.76,18.07,86.64,91.0,0.3353,48.73,0.0
40.0,134.0,21.0975,0.0,0.0,13.0,26.24,35.29,10.215,8.13,0.0,61.83,21.92,16.25,85.16,35.0,0.3971,146.23,0.0
27.0,180.0,21.0975,0.0,0.0,16.0,35.49,44.82,10.468,11.97,0.0,68.09,14.44,17.47,85.43,29.0,0.3877,171.74,1.0
52.0,54.0,10.0,1.0,0.0,16.0,15.61,18.44,8.972,11.32,0.0,55.31,41.26,3.43,65.95,45.0,0.178,67.57,0.0
38.0,164.0,21.0975,1.0,1.0,18.0,23.97,31.77,7.636,14.43,0.0,50.03,44.93,5.04,84.25,62.0,0.0446,171.31,1.0
24.0,24.0,5.0,0.0,1.0,10.0,21.29,25.28,9.345,4.43,0.0,18.74,62.04,19.22,100.0,85.0,0.1876,36.13,0.0
33.0,39.0,5.0,0.0,0.0,8.0,8.94,14.67,11.669,5.47,0.0,49.77,34.07,16.16,95.34,80.0,0.2258,42.32,0.0
44.0,40.0,5.0,0.0,0.0,10.0,18.83,24.3,11.724,7.64,0.0,69.67,9.97,20.35,87.91,50.0,0.3812,41.58,1.0
39.0,40.0,10.0,1.0,0.0,9.0,14.97,21.98,8.437,11.16,0.0,48.52,29.84,21.64,78.38,90.0,0.127,53.38,0.0
54.0,315.0,42.195,2.0,0.0,17.0,30.56,42.58,7.646,20.22,0.0,72.6,25.81,1.58,88.25,62.0,0.3299,269.86,1.0
54.0,49.0,10.0,0.0,0.0,8.0,26.87,36.59,11.453,10.67,0.0,73.99,10.61,15.4,100.0,90.0,0.1756,58.8,0.0
33.0,181.0,21.0975,2.0,0.0,16.0,26.73,32.95,8.405,13.44,0.0,49.31,30.64,20.05,100.0,33.0,0.2278,173.8,1.0
54.0,136.0,21.0975,1.0,0.0,16.0,20.67,24.09,9.305,14.25,0.0,53.76,22.64,23.61,79.49,70.0,0.3262,151.65,0.0
49.0,369.0,42.195,1.0,0.0,21.0,41.54,55.44,7.951,18.3,4.0,71.59,5.83,22.57,87.15,25.0,0.3314,263.83,1.0
54.0,95.0,10.0,0.0,0.0,8.0,10.86,16.33,9.759,11.7,0.0,81.62,16.17,2.21,76.3,56.0,0.2402,93.7,1.0
44.0,30.0,5.0,0.0,0.0,11.0,23.4,28.74,10.111,5.91,0.0,69.33,29.97,0.7,73.62,31.0,0.1581,36.31,0.0
29.0,27.0,5.0,1.0,0.0,6.0,18.84,22.48,9.017,7.41,0.0,75.61,21.02,3.37,100.0,82.0,0.1075,32.02,0.0
36.0,138.0,21.0975,1.0,0.0,12.0,41.02,47.83,7.383,15.59,0.0,54.79,23.3,21.91,84.02,41.0,0.0479,142.26,1.0
50.0,81.0,10.0,0.0,0.0,9.0,14.79,23.51,9.228,7.98,0.0,67.23,15.15,17.62,100.0,47.0,0.0092,82.73,1.0
28.0,136.0,21.0975,1.0,1.0,20.0,22.7,28.37,9.08,8.56,0.0,60.53,34.02,5.45,82.2,73.0,0.3738,161.26,0.0
45.0,24.0,5.0,2.0,0.0,8.0,11.7,14.24,8.718,8.49,0.0,67.81,8.62,23.58,79.62,55.0,0.5117,29.79,1.0
39.0,18.0,5.0,1.0,0.0,7.0,17.21,21.3,9.662,7.39,0.0,66.81,33.19,0.0,87.12,21.0,0.1103,24.75,0.0
25.0,27.0,5.0,2.0,1.0,10.0,15.14,18.04,8.331,6.32,0.0,43.19,48.98,7.84,82.04,69.0,0.2524,35.62,0.0
41.0,199.0,42.195,1.0,0.0,22.0,26.53,38.12,9.02,12.5,1.0,61.78,28.61,9.61,86.44,35.0,0.3627,250.75,0.0
32.0,52.0,10.0,0.0,0.0,14.0,10.49,15.3,11.682,9.66,0.0,59.11,22.7,18.19,77.11,24.0,0.2095,61.16,0.0
25.0,38.0,10.0,0.0,0.0,16.0,13.76,20.78,11.795,11.11,0.0,70.84,10.38,18.78,79.11,39.0,0.1499,50.84,1.0
54.0,200.0,42.195,0.0,2.0,19.0,40.04,50.55,9.523,17.0,4.0,64.71,13.28,22.01,92.6,31.0,0.115,191.78,1.0
47.0,417.0,42.195,0.0,1.0,22.0,54.23,64.37,7.598,21.37,2.0,7.1,68.42,24.48,73.7,64.0,0.3081,292.94,1.0
30.0,35.0,5.0,0.0,2.0,11.0,14.74,17.81,9.243,7.62,0.0,64.41,34.65,0.94,77.58,83.0,0.12,37.09,1.0
26.0,67.0,10.0,1.0,1.0,9.0,16.98,20.97,8.743,10.64,0.0,76.51,15.79,7.69,81.55,84.0,0.1746,73.79,0.0
26.0,121.0,21.0975,2.0,0.0,11.0,35.5,48.87,6.5,11.94,0.0,56.87,34.99,8.15,88.76,88.0,0.1972,132.0,1.0
46.0,94.0,10.0,0.0,0.0,8.0,14.43,21.16,10.609,11.76,0.0,53.81,27.68,18.51,91.79,60.0,0.189,91.87,1.0
25.0,288.0,42.195,0.0,1.0,13.0,40.69,55.11,8.937,15.29,1.0,67.35,25.76,6.89,93.65,63.0,0.1513,254.96,1.0
48.0,272.0,42.195,0.0,0.0,17.0,53.8,65.93,8.519,16.81,1.0,69.13,27.92,2.96,96.42,25.0,0.1244,234.53,1.0
26.0,91.0,10.0,0.0,0.0,13.0,21.84,34.3,10.387,11.63,0.0,63.01,35.9,1.08,78.97,24.0,0.1496,83.01,1.0
53.0,40.0,5.0,0.0,0.0,11.0,17.82,26.35,10.019,8.36,0.0,71.09,28.72,0.19,88.37,66.0,0.3459,40.58,1.0
55.0,122.0,21.0975,2.0,1.0,10.0,28.11,30.69,8.49,10.49,0.0,16.47,61.55,21.98,79.83,47.0,0.2691,147.97,0.0
42.0,328.0,42.195,0.0,0.0,12.0,42.62,60.27,7.446,17.6,2.0,63.71,21.26,15.03,82.53,45.0,0.2633,258.09,1.0
29.0,39.0,10.0,1.0,0.0,14.0,19.98,27.12,9.229,8.1,0.0,59.22,33.08,7.7,73.91,66.0,0.2358,58.57,0.0
47.0,188.0,21.0975,0.0,0.0,20.0,23.63,28.44,9.716,9.08,0.0,78.06,11.2,10.74,65.41,55.0,0.1649,191.15,1.0
53.0,58.0,10.0,2.0,0.0,10.0,24.43,29.07,7.312,10.72,0.0,52.32,27.61,20.07,53.59,52.0,0.0763,60.8,1.0
28.0,355.0,42.195,0.0,2.0,19.0,39.33,48.08,9.713,13.23,0.0,68.57,20.05,11.39,85.42,78.0,0.3977,302.77,1.0
26.0,26.0,5.0,0.0,2.0,10.0,11.19,14.72,10.98,6.1,0.0,71.01,27.88,1.11,87.3,73.0,0.1735,32.07,0.0
26.0,54.0,10.0,1.0,1.0,10.0,23.46,29.51,8.799,7.82,0.0,60.37,32.93,6.7,92.11,83.0,0.1812,70.91,0.0
41.0,163.0,21.0975,0.0,0.0,17.0,25.34,28.83,9.901,15.29,0.0,62.73,15.29,21.97,98.3,34.0,0.1994,161.67,1.0
53.0,204.0,21.0975,2.0,2.0,20.0,34.0,38.24,7.48,12.44,0.0,72.1,15.35,12.55,74.52,41.0,0.3964,185.78,1.0
35.0,37.0,5.0,0.0,0.0,10.0,18.7,29.6,9.04,7.79,0.0,77.65,17.32,5.04,86.53,66.0,0.2341,41.07,0.0
34.0,58.0,10.0,0.0,0.0,10.0,11.23,15.12,12.631,6.46,0.0,76.82,19.75,3.43,50.26,47.0,0.2723,70.89,0.0
22.0,73.0,10.0,0.0,0.0,16.0,30.02,34.15,9.696,8.81,0.0,84.58,0.55,14.86,100.0,59.0,0.1829,74.62,1.0
36.0,199.0,21.0975,0.0,0.0,15.0,22.71,30.14,9.949,9.56,0.0,83.42,10.44,6.14,98.6,40.0,0.3074,192.37,1.0
51.0,25.0,5.0,1.0,0.0,8.0,12.86,14.95,10.424,5.48,0.0,84.84,2.1,13.06,100.0,30.0,0.0618,33.64,0.0
46.0,20.0,5.0,2.0,0.0,12.0,12.37,14.64,9.013,5.92,0.0,74.3,20.57,5.14,82.45,44.0,0.4072,27.53,0.0
44.0,379.0,42.195,2.0,0.0,16.0,42.64,58.5,6.964,17.31,0.0,95.69,0.0,4.31,92.05,43.0,0.3562,290.25,1.0
48.0,23.0,5.0,0.0,0.0,10.0,11.4,18.07,10.433,4.54,0.0,56.13,38.13,5.74,76.79,78.0,0.1645,30.53,0.0
48.0,36.0,5.0,1.0,2.0,14.0,21.42,28.82,9.96,8.27,0.0,56.46,19.72,23.82,79.41,73.0,0.4158,37.89,1.0
28.0,78.0,10.0,0.0,0.0,8.0,12.69,17.7,10.365,11.34,0.0,67.51,20.17,12.32,89.24,29.0,0.2244,78.78,1.0
47.0,44.0,5.0,0.0,0.0,13.0,16.97,23.12,9.831,7.89,0.0,84.03,5.38,10.59,71.37,69.0,0.0506,43.15,1.0
33.0,117.0,21.0975,0.0,2.0,20.0,18.98,21.58,10.617,9.62,0.0,73.03,2.73,24.23,80.18,74.0,0.3671,138.9,0.0
35.0,126.0,21.0975,0.0,0.0,13.0,17.89,25.76,10.697,10.98,0.0,72.7,7.54,19.75,70.8,30.0,0.153,147.85,0.0
26.0,269.0,42.195,2.0,0.0,20.0,27.83,34.26,8.037,16.5,4.0,66.32,12.87,20.81,75.9,43.0,0.1219,229.67,1.0
43.0,41.0,5.0,0.0,2.0,10.0,9.93,13.86,10.879,5.3,0.0,59.03,23.08,17.89,92.76,30.0,0.2277,44.67,0.0
40.0,159.0,21.0975,1.0,0.0,11.0,21.23,30.98,9.413,10.48,0.0,54.37,27.12,18.51,93.08,42.0,0.253,157.3,1.0
29.0,43.0,5.0,1.0,0.0,10.0,24.79,29.37,7.76,6.57,0.0,59.61,21.1,19.29,81.16,87.0,0.1829,42.6,1.0
40.0,30.0,5.0,0.0,0.0,6.0,10.07,16.02,11.548,8.36,0.0,77.15,3.91,18.94,90.76,63.0,0.4032,37.28,0.0
46.0,152.0,21.0975,0.0,0.0,10.0,16.93,20.08,11.442,15.24,0.0,56.58,27.15,16.27,72.18,74.0,0.0436,169.05,0.0
27.0,300.0,42.195,2.0,1.0,13.0,43.35,50.07,6.513,17.55,4.0,30.6,50.44,18.96,84.91,51.0,0.2199,204.31,1.0
49.0,199.0,21.0975,0.0,2.0,13.0,36.78,48.11,8.262,15.31,0.0,98.85,0.0,1.15,100.0,54.0,0.0341,181.88,1.0
54.0,158.0,21.0975,2.0,0.0,17.0,37.25,49.8,6.5,8.22,0.0,72.89,25.77,1.33,97.65,68.0,0.4997,153.94,1.0
44.0,200.0,21.0975,0.0,0.0,20.0,23.43,32.86,10.518,14.69,0.0,75.13,11.7,13.17,81.4,58.0,0.2242,187.68,1.0
42.0,204.0,42.195,0.0,0.0,12.0,41.44,49.11,10.15,19.83,2.0,58.69,29.56,11.75,76.22,87.0,0.1283,205.56,1.0
51.0,161.0,21.0975,1.0,2.0,12.0,38.17,43.31,7.715,15.93,0.0,59.56,26.34,14.1,90.37,73.0,0.2141,143.84,1.0
23.0,66.0,10.0,0.0,2.0,12.0,23.51,34.85,9.273,11.89,0.0,73.41,8.36,18.23,87.06,86.0,0.1836,74.36,0.0
48.0,72.0,10.0,1.0,0.0,11.0,29.17,35.85,6.719,9.52,0.0,40.07,47.39,12.54,86.22,37.0,0.1339,76.61,1.0
51.0,92.0,10.0,0.0,0.0,9.0,28.41,33.0,10.788,10.28,0.0,61.92,32.1,5.98,87.63,41.0,0.0852,85.43,0.0
44.0,75.0,10.0,1.0,0.0,11.0,26.39,31.95,8.356,10.73,0.0,64.2,34.83,0.97,85.67,86.0,0.3078,76.04,1.0
55.0,178.0,21.0975,0.0,0.0,13.0,43.2,50.0,7.812,13.13,0.0,79.12,20.61,0.27,88.63,54.0,0.049,167.59,1.0
48.0,86.0,10.0,1.0,2.0,9.0,25.4,32.2,8.922,8.37,0.0,58.07,36.18,5.75,60.56,91.0,0.1341,82.71,1.0
45.0,50.0,10.0,1.0,2.0,15.0,20.37,25.18,9.832,10.68,0.0,57.74,20.82,21.43,97.43,33.0,0.1588,66.85,0.0
27.0,172.0,21.0975,2.0,2.0,19.0,35.02,45.63,6.631,10.17,0.0,73.8,15.33,10.87,69.46,43.0,0.1244,162.06,1.0
47.0,26.0,5.0,1.0,0.0,9.0,19.6,28.86,8.331,7.81,0.0,62.25,26.97,10.78,85.78,68.0,0.245,30.42,0.0
55.0,26.0,5.0,0.0,1.0,10.0,7.3,11.24,11.469,7.86,0.0,26.69,61.82,11.5,79.56,46.0,0.4413,39.23,0.0
27.0,40.0,5.0,2.0,1.0,7.0,7.74,10.71,9.771,4.85,0.0,48.62,40.45,10.94,94.82,57.0,0.273,44.88,0.0
31.0,335.0,42.195,0.0,1.0,12.0,22.86,28.0,11.744,18.6,0.0,64.19,34.14,1.67,82.68,34.0,0.0898,331.05,1.0
36.0,39.0,5.0,1.0,2.0,11.0,14.43,22.27,10.191,7.4,0.0,54.77,38.59,6.64,87.26,53.0,0.2786,42.95,0.0
39.0,40.0,5.0,0.0,0.0,9.0,18.01,24.5,8.943,7.47,0.0,77.59,10.86,11.55,47.19,23.0,0.1064,42.87,0.0
23.0,420.0,42.195,0.0,0.0,20.0,27.85,40.62,10.502,16.57,3.0,75.72,7.94,16.33,90.19,30.0,0.1823,361.6,1.0
41.0,57.0,10.0,0.0,1.0,13.0,19.93,28.84,11.143,10.85,0.0,50.01,34.22,15.77,76.24,87.0,0.1747,79.64,0.0
54.0,53.0,10.0,1.0,1.0,15.0,16.28,24.13,9.678,11.85,0.0,44.66,44.59,10.75,72.92,72.0,0.1606,66.96,0.0
33.0,262.0,42.195,1.0,0.0,20.0,48.73,56.96,8.167,17.99,2.0,65.0,21.21,13.79,78.98,52.0,0.2152,203.77,1.0
36.0,125.0,21.0975,1.0,0.0,16.0,27.13,31.27,8.916,11.73,0.0,84.42,13.82,1.77,82.43,55.0,0.2211,129.54,1.0
45.0,34.0,5.0,0.0,1.0,7.0,16.39,26.0,10.864,8.61,0.0,41.05,36.89,22.06,92.2,80.0,0.3273,40.97,0.0
28.0,252.0,42.195,0.0,0.0,17.0,25.67,28.05,9.798,21.74,2.0,51.6,27.18,21.22,70.76,54.0,0.2342,260.42,1.0
24.0,69.0,10.0,1.0,0.0,14.0,20.27,28.85,9.26,8.85,0.0,86.99,11.95,1.05,85.07,87.0,0.07,77.15,0.0
42.0,166.0,21.0975,0.0,0.0,14.0,15.61,20.01,11.783,14.65,0.0,67.11,16.15,16.74,52.82,79.0,0.2073,171.52,1.0
45.0,222.0,42.195,0.0,1.0,14.0,52.39,64.45,8.499,15.77,4.0,29.93,65.33,4.74,87.25,51.0,0.1095,222.52,1.0
55.0,22.0,5.0,0.0,0.0,12.0,18.91,24.67,10.685,4.58,0.0,59.36,22.06,18.58,71.36,86.0,0.1582,29.53,0.0
53.0,283.0,42.195,0.0,0.0,21.0,47.05,53.87,8.108,16.95,0.0,68.44,28.31,3.25,65.68,57.0,0.0684,239.83,1.0
53.0,144.0,21.0975,2.0,0.0,10.0,31.35,43.83,7.756,14.55,0.0,95.37,4.0,0.62,79.62,51.0,0.1158,144.53,1.0
49.0,250.0,42.195,0.0,0.0,18.0,59.73,69.53,7.32,19.75,2.0,82.2,4.85,12.95,100.0,85.0,0.2256,183.67,1.0
49.0,19.0,5.0,1.0,0.0,13.0,19.56,29.46,8.784,6.41,0.0,43.21,42.36,14.43,75.31,60.0,0.091,24.31,0.0
33.0,398.0,42.195,2.0,1.0,17.0,34.7,40.39,7.762,19.41,1.0,40.19,42.86,16.95,100.0,43.0,0.0518,291.2,1.0
22.0,88.0,10.0,1.0,0.0,14.0,22.48,27.91,8.829,11.84,0.0,94.22,3.8,1.98,84.31,84.0,0.191,92.52,1.0
49.0,107.0,21.0975,1.0,0.0,13.0,22.95,29.26,10.056,14.98,0.0,61.52,27.7,10.79,86.65,72.0,0.2,130.14,0.0
24.0,198.0,42.195,0.0,0.0,18.0,21.98,30.45,11.077,19.39,1.0,66.41,17.5,16.09,76.79,54.0,0.0885,229.52,0.0
52.0,124.0,21.0975,0.0,2.0,12.0,27.43,34.15,11.106,15.67,0.0,70.87,21.14,7.99,65.43,35.0,0.1892,138.79,0.0
55.0,146.0,21.0975,2.0,0.0,13.0,35.27,41.04,6.904,12.6,0.0,84.01,0.68,15.31,67.43,38.0,0.211,143.43,1.0
31.0,46.0,10.0,0.0,0.0,14.0,19.45,27.59,10.612,9.43,0.0,67.02,25.51,7.47,70.54,33.0,0.2488,56.14,0.0
47.0,122.0,21.0975,0.0,0.0,17.0,41.68,48.67,8.936,10.64,0.0,78.51,5.99,15.51,84.55,36.0,0.1637,122.49,1.0
29.0,63.0,10.0,0.0,0.0,9.0,20.2,29.76,10.554,10.18,0.0,80.67,6.15,13.18,82.43,51.0,0.1607,70.24,0.0
29.0,162.0,21.0975,0.0,0.0,15.0,27.95,33.65,9.803,12.72,0.0,59.04,25.13,15.83,85.48,87.0,0.2374,166.56,1.0
22.0,124.0,21.0975,1.0,0.0,19.0,36.43,45.02,7.635,13.84,0.0,61.72,34.36,3.92,100.0,89.0,0.1778,125.67,1.0
31.0,161.0,21.0975,1.0,0.0,13.0,32.96,41.94,7.31,15.21,0.0,29.61,47.19,23.2,73.67,62.0,0.134,144.69,1.0
53.0,105.0,21.0975,0.0,1.0,12.0,26.71,29.61,10.306,14.95,0.0,48.18,30.03,21.78,92.55,53.0,0.054,122.74,0.0
29.0,321.0,42.195,1.0,0.0,16.0,50.52,55.9,6.837,20.34,4.0,73.41,15.23,11.36,64.79,45.0,0.1219,221.92,1.0
28.0,181.0,21.0975,0.0,0.0,20.0,34.41,40.74,9.437,9.55,0.0,69.54,22.67,7.79,88.81,59.0,0.2146,171.22,1.0
26.0,21.0,5.0,0.0,0.0,6.0,17.77,26.01,9.462,6.12,0.0,69.85,10.57,19.58,67.88,21.0,0.3027,29.15,0.0
35.0,31.0,5.0,1.0,0.0,11.0,18.76,29.97,9.488,8.48,0.0,64.46,18.05,17.49,82.3,55.0,0.1127,33.69,1.0
24.0,156.0,21.0975,0.0,0.0,12.0,38.89,49.1,9.076,8.43,0.0,83.56,0.0,16.44,78.41,32.0,0.4211,157.3,1.0
23.0,207.0,42.195,0.0,0.0,20.0,36.46,40.34,11.195,19.47,0.0,73.81,5.98,20.2,100.0,64.0,0.1585,226.7,0.0
41.0,31.0,5.0,0.0,1.0,7.0,22.75,28.41,9.474,7.89,0.0,37.79,39.4,22.8,85.19,35.0,0.2177,39.36,0.0
52.0,77.0,10.0,0.0,2.0,8.0,24.58,32.04,9.916,11.17,0.0,75.15,24.52,0.33,68.89,22.0,0.4329,83.58,0.0
55.0,125.0,21.0975,1.0,0.0,10.0,23.85,33.43,8.546,11.49,0.0,69.59,22.9,7.5,84.84,23.0,0.2037,149.55,0.0
45.0,102.0,21.0975,0.0,0.0,16.0,26.06,39.28,8.165,10.71,0.0,60.6,31.47,7.93,91.55,38.0,0.1564,114.67,0.0
52.0,31.0,5.0,2.0,0.0,11.0,14.53,19.19,9.927,5.08,0.0,70.42,23.73,5.84,57.76,43.0,0.2127,34.09,0.0
